C:/Users/patri/RubymineProjects/ruby-codeworkout,FactorialTest,testFactorial0,0,0,null,null,1
C:/Users/patri/RubymineProjects/ruby-codeworkout,FactorialTest,testFactorial1,0,0,null,null,1
C:/Users/patri/RubymineProjects/ruby-codeworkout,FactorialTest,testFactorial2,0,0,null,null,1
C:/Users/patri/RubymineProjects/ruby-codeworkout,FactorialTest,testFactorial3,0,0,null,null,1
C:/Users/patri/RubymineProjects/ruby-codeworkout,FactorialTest,testFactorial4,0,0,null,null,1
C:/Users/patri/RubymineProjects/ruby-codeworkout,FactorialTest,testFactorial7,0,0,null,null,1
